Time,Open,High,Low,Close,volume,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Blue,Red,Increase,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,EndTime_fr,HI_Value,BearWarning,BullWarning,OBV,VWAP,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir
2010-09-21 00:00:00+00:00,1.30619,1.32897,1.30588,1.32833,48089.0,1.310018,1.317275,1.2934150000000002,1,0,0,0,1,0,1.32833,1,0,0,1,1,0,1.31582,0.0,2010-09-21 00:00:00+00:00,1.31204,False,False,429804.0,1.2898679795695813,0,0,0.012226428571428622,0,0,0,0,0,0,0.01678504420055875,1
2010-09-22 00:00:00+00:00,1.3283,1.34397,1.32671,1.33928,58352.0,1.3165580000000001,1.333805,1.2989583333333334,1,0,0,0,1,0,1.33928,1,0,0,1,1,0,1.31582,0.0,2010-09-22 00:00:00+00:00,1.31204,False,False,488156.0,1.2911258619051398,0,0,0.012610000000000057,0,0,0,0,0,0,0.008209641964760752,1
2010-09-23 00:00:00+00:00,1.33926,1.34132,1.32907,1.32944,54757.0,1.32151,1.33436,1.3040975,1,0,0,0,1,0,1.32944,0,1,1,1,0,1,1.31582,0.0,2010-09-23 00:00:00+00:00,1.31204,True,False,433399.0,1.2920197798277324,0,0,0.012467857142857206,0,0,0,0,0,0,-0.007374355190858203,0
2010-09-24 00:00:00+00:00,1.32941,1.34918,1.32861,1.34872,56225.0,1.330398,1.33908,1.3108658333333334,1,0,0,0,1,0,1.34872,1,0,0,0,0,0,1.31582,0.0,2010-09-24 00:00:00+00:00,1.31204,False,False,489624.0,1.2933463539547925,0,0,0.013191428571428632,0,0,0,0,0,0,0.01439819359087459,1
2010-09-26 00:00:00+00:00,1.34847,1.34943,1.34689,1.34788,2895.0,1.33873,1.3483,1.3168575,1,0,0,0,1,0,1.34918,1,0,0,0,0,0,1.31582,0.0,2010-09-26 00:00:00+00:00,1.31204,True,False,486729.0,1.293411969622473,0,0,0.012652142857142905,0,0,0,0,0,0,-0.0006230067693907912,0
2010-09-27 00:00:00+00:00,1.34783,1.35058,1.34256,1.34297,42569.0,1.341658,1.345425,1.32158,1,0,0,0,1,0,1.34297,0,1,1,0,0,0,1.31582,0.0,2010-09-27 00:00:00+00:00,1.35058,False,False,444160.0,1.294273529337293,0,0,0.012491428571428613,0,0,0,0,0,0,-0.0036494085135589786,0
2010-09-28 00:00:00+00:00,1.34294,1.35949,1.33809,1.35724,58326.0,1.3452499999999998,1.350105,1.3263883333333333,1,0,0,0,1,0,1.35724,1,0,0,0,0,0,1.31582,0.0,2010-09-28 00:00:00+00:00,1.35949,False,False,502486.0,1.2957384896946487,0,0,0.013380714285714333,0,0,0,0,0,0,0.010569646694440825,1
2010-09-29 00:00:00+00:00,1.35727,1.36459,1.3566,1.36245,54090.0,1.351852,1.359845,1.3315058333333332,1,0,0,0,1,0,1.35949,1,0,0,0,0,0,1.31582,0.0,2010-09-29 00:00:00+00:00,1.35949,False,False,556576.0,1.2971474585480895,0,0,0.012996428571428607,0,0,0,0,0,0,0.00383132369729555,1
2010-09-30 00:00:00+00:00,1.36243,1.36832,1.35592,1.36305,65923.0,1.354718,1.3627500000000001,1.3362116666666666,1,0,0,0,1,0,1.35949,1,0,0,0,0,0,1.31582,0.0,2010-09-30 00:00:00+00:00,1.35949,False,False,622499.0,1.2988012668583453,0,0,0.01242714285714289,0,0,0,0,0,0,0.00044028619313361925,1
2010-10-01 00:00:00+00:00,1.36307,1.37874,1.3629,1.3786,48287.0,1.360862,1.370825,1.3423716666666667,1,0,0,0,1,0,1.3786,1,0,0,0,0,0,1.31582,0.0,2010-10-01 00:00:00+00:00,1.35949,False,False,670786.0,1.3002415963330527,0,0,0.012975714285714313,0,0,0,0,0,0,0.011343655642085632,1
2010-10-03 00:00:00+00:00,1.3782,1.3806,1.37724,1.37757,3703.0,1.367782,1.378085,1.3484791666666667,1,0,0,0,1,0,1.3786,1,0,0,0,0,0,1.31582,0.0,2010-10-03 00:00:00+00:00,1.35949,True,False,667083.0,1.3003484840159567,0,0,0.012212857142857168,0,0,0,0,0,0,-0.0007474140186918802,0
2010-10-04 00:00:00+00:00,1.37754,1.3784,1.36441,1.36479,43487.0,1.3692920000000002,1.3711799999999998,1.3533600000000001,1,0,0,0,1,0,1.36479,0,1,1,1,0,1,1.31582,0.0,2010-10-04 00:00:00+00:00,1.3784,False,False,623596.0,1.3013778430488825,0,0,0.012222857142857186,0,0,0,0,0,0,-0.009320506803179198,0
2010-10-05 00:00:00+00:00,1.36481,1.38586,1.36371,1.38533,55674.0,1.373868,1.37506,1.35811,1,0,0,0,1,0,1.38533,1,0,0,0,0,0,1.31582,0.0,2010-10-05 00:00:00+00:00,1.38586,False,False,679270.0,1.3030602622678549,0,0,0.013571428571428614,0,0,0,0,0,0,0.01493780775866399,1
2010-10-06 00:00:00+00:00,1.3853,1.39473,1.37983,1.39154,52431.0,1.379566,1.3884349999999999,1.362465,1,0,0,0,1,0,1.39154,1,0,0,0,0,0,1.31582,0.0,2010-10-06 00:00:00+00:00,1.38586,False,False,731701.0,1.3046991979247813,0,0,0.013982857142857186,0,0,0,0,0,0,0.004472669122043686,1
2010-10-07 00:00:00+00:00,1.39157,1.4029,1.38571,1.39243,56068.0,1.3823320000000001,1.391985,1.3677141666666666,1,0,0,0,1,0,1.39154,1,0,0,0,0,0,1.31582,0.0,2010-10-07 00:00:00+00:00,1.38586,False,False,787769.0,1.3064032332806648,0,0,0.013561428571428613,0,0,0,0,0,0,0.0006393747276869795,1
