Time,Open,High,Low,Close,Volume,average,barCount,spread,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Blue,Red,Increase,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,EndTime_fr,HI_Value,BearWarning,BullWarning,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir
2026-01-05 10:00:00-05:00,1.16856,1.170465,1.168535,1.170465,-1.0,-1.0,-1,0.0001,1.168345,1.1695125000000002,1.1684829166666668,0,0,1,0,0,0,1.170525,0,1,1,0,0,0,1.16592,2.0,2026-01-05 10:00:00-05:00,1.16875,False,False,0,0,0.0013385714285713954,0,0,1,0,0,0,0.001628884189955716,1
2026-01-05 11:00:00-05:00,1.170465,1.17187,1.17042,1.17148,-1.0,-1.0,-1,0.0001,1.1690099999999999,1.1709725,1.1687562500000002,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.16592,0.0,2026-01-05 11:00:00-05:00,1.16875,False,False,0,0,0.0013171428571428104,0,0,0,0,0,0,0.0008668009398607237,1
2026-01-05 12:00:00-05:00,1.17148,1.17199,1.17101,1.17145,-1.0,-1.0,-1,0.0001,1.1698819999999999,1.171465,1.1689983333333334,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.16592,0.0,2026-01-05 12:00:00-05:00,1.16875,True,False,0,0,0.0012539285714285228,0,0,0,0,0,0,-2.5608959722719647e-05,0
2026-01-05 13:00:00-05:00,1.17145,1.172555,1.17134,1.172515,-1.0,-1.0,-1,0.0001,1.170894,1.1719825,1.1692820833333333,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.16592,0.0,2026-01-05 13:00:00-05:00,1.16875,False,False,0,0,0.0012707142857142362,0,0,0,0,0,0,0.0009087167029256623,1
2026-01-05 14:00:00-05:00,1.172515,1.17289,1.17222,1.172725,-1.0,-1.0,-1,0.0001,1.1717270000000002,1.17262,1.1696233333333332,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.16592,0.0,2026-01-05 14:00:00-05:00,1.16875,False,False,1,0,0.0012785714285713829,0,0,0,0,0,0,0.00017908614944422182,1
2026-01-05 15:00:00-05:00,1.172725,1.17288,1.172375,1.17249,-1.0,-1.0,-1,0.0001,1.172132,1.1726075,1.1699691666666665,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.16592,0.0,2026-01-05 15:00:00-05:00,1.17288,False,False,0,0,0.0012174999999999508,0,0,0,0,0,0,-0.00020040806560295363,0
2026-01-05 16:00:00-05:00,1.17249,1.172645,1.171955,1.172175,-1.0,-1.0,-1,0.0001,1.172271,1.1723325,1.1702966666666668,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.17289,1.0,2026-01-05 16:00:00-05:00,1.17288,False,False,0,0,0.001204999999999948,1,0,0,0,0,0,-0.00026869510304899973,0
2026-01-05 17:15:00-05:00,1.17223,1.17224,1.17191,1.171925,-1.0,-1.0,-1,0.0001,1.172366,1.17205,1.1705404166666666,0,1,0,0,1,0,1.170525,0,1,1,0,0,0,1.17289,0.0,2026-01-05 17:15:00-05:00,1.17288,False,False,0,0,0.0011278571428570932,0,0,0,0,0,0,-0.00021330148112092462,0
2026-01-05 18:00:00-05:00,1.171925,1.17219,1.17129,1.17146,-1.0,-1.0,-1,0.0001,1.172155,1.1716925,1.1708158333333334,0,1,0,0,1,0,1.170525,0,1,1,0,0,0,1.17289,0.0,2026-01-05 18:00:00-05:00,1.17288,False,False,0,1,0.0010946428571428119,0,0,0,0,0,0,-0.0003968618098206064,0
2026-01-05 19:00:00-05:00,1.17146,1.171705,1.17107,1.171685,-1.0,-1.0,-1,0.0001,1.1719469999999998,1.1715725,1.17119875,0,1,0,0,1,0,1.170525,0,1,1,0,0,0,1.17289,0.0,2026-01-05 19:00:00-05:00,1.17288,False,True,0,0,0.0010657142857142413,0,0,0,0,1,0,0.00019204957498720722,1
2026-01-05 20:00:00-05:00,1.171685,1.172535,1.17122,1.172535,-1.0,-1.0,-1,0.0001,1.1719560000000002,1.17211,1.1716220833333333,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.17289,0.0,2026-01-05 20:00:00-05:00,1.172535,False,False,0,0,0.0010828571428571157,0,0,0,0,0,0,0.0007251879407658244,1
2026-01-05 21:00:00-05:00,1.172535,1.17379,1.172225,1.17374,-1.0,-1.0,-1,0.0001,1.172269,1.1731375000000002,1.1720537500000001,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.17289,0.0,2026-01-05 21:00:00-05:00,1.172535,False,False,1,0,0.001086785714285681,0,0,0,0,0,0,0.0010271601631908257,1
2026-01-05 22:00:00-05:00,1.17374,1.17383,1.17325,1.17347,-1.0,-1.0,-1,0.0001,1.1725780000000001,1.173605,1.1723041666666667,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.17289,0.0,2026-01-05 22:00:00-05:00,1.172535,True,False,0,0,0.001013214285714262,0,0,0,0,0,0,-0.00023006037055986914,0
2026-01-05 23:00:00-05:00,1.17347,1.17357,1.17316,1.173375,-1.0,-1.0,-1,0.0001,1.1729610000000001,1.1734225,1.1724620833333332,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.17289,0.0,2026-01-05 23:00:00-05:00,1.17357,False,False,0,0,0.0009410714285714082,0,0,0,0,0,0,-8.095975665356329e-05,0
2026-01-06 00:00:00-05:00,1.173375,1.173705,1.17273,1.172885,-1.0,-1.0,-1,0.0001,1.1732010000000002,1.17313,1.1725816666666666,0,1,0,0,1,0,1.170525,0,1,1,0,0,0,1.17383,1.0,2026-01-06 00:00:00-05:00,1.17357,False,False,0,0,0.0008728571428571197,1,0,0,0,0,0,-0.00041768602552485053,0
2026-01-06 01:00:00-05:00,1.172885,1.173725,1.17288,1.17362,-1.0,-1.0,-1,0.0001,1.1734179999999999,1.1732525,1.1726737500000002,0,1,0,0,1,0,1.170525,0,1,1,0,0,0,1.17383,0.0,2026-01-06 01:00:00-05:00,1.173725,False,False,0,0,0.0008296428571428363,0,0,0,0,0,0,0.0006264636333936661,1
2026-01-06 02:00:00-05:00,1.17362,1.17429,1.1726,1.17291,-1.0,-1.0,-1,0.0001,1.1732520000000002,1.173265,1.1726891666666668,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.17383,0.0,2026-01-06 02:00:00-05:00,1.173725,True,False,0,0,0.0008803571428571212,0,0,0,0,0,0,-0.0006051488978767003,0
2026-01-06 03:00:00-05:00,1.17291,1.1739,1.1726,1.172855,-1.0,-1.0,-1,0.0001,1.1731289999999999,1.1728825,1.1727195833333333,0,1,0,0,1,0,1.170525,0,1,1,0,0,0,1.17383,0.0,2026-01-06 03:00:00-05:00,1.1739,False,False,0,0,0.000886428571428542,0,0,0,0,0,0,-4.689301785128809e-05,0
2026-01-06 04:00:00-05:00,1.172855,1.172895,1.170805,1.171325,-1.0,-1.0,-1,0.0001,1.172719,1.1720899999999999,1.17264875,0,1,0,0,0,0,1.170525,0,1,1,0,0,0,1.17429,1.0,2026-01-06 04:00:00-05:00,1.1739,False,False,0,0,0.0009878571428571117,1,0,0,0,0,0,-0.001305360695216082,0
2026-01-06 05:00:00-05:00,1.171325,1.17173,1.17083,1.171285,-1.0,-1.0,-1,0.0001,1.172399,1.1713049999999998,1.1725954166666666,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.17429,0.0,2026-01-06 05:00:00-05:00,1.1739,False,False,0,0,0.001016071428571392,0,0,0,0,0,0,-3.414994386942862e-05,0
2026-01-06 06:00:00-05:00,1.171285,1.17131,1.17049,1.17062,-1.0,-1.0,-1,0.0001,1.171799,1.1709524999999998,1.1725254166666668,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.17429,0.0,2026-01-06 06:00:00-05:00,1.1739,False,False,0,0,0.0010253571428571195,0,0,0,0,0,0,-0.0005679137436174388,0
2026-01-06 07:00:00-05:00,1.17062,1.17123,1.169725,1.170145,-1.0,-1.0,-1,0.0001,1.171246,1.1703825,1.1723970833333335,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.17429,0.0,2026-01-06 07:00:00-05:00,1.1739,False,False,0,0,0.0011092857142857016,0,0,0,0,0,0,-0.00040585022974968686,0
2026-01-06 08:00:00-05:00,1.170145,1.171365,1.16973,1.17111,-1.0,-1.0,-1,0.0001,1.170897,1.1706275000000002,1.1722783333333333,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.17429,0.0,2026-01-06 08:00:00-05:00,1.171365,False,False,0,0,0.0011617857142856966,0,0,0,0,0,0,0.0008243442552363167,1
2026-01-06 09:00:00-05:00,1.17111,1.17177,1.16992,1.170915,-1.0,-1.0,-1,0.0001,1.170815,1.1710125,1.1720429166666666,0,0,1,0,0,1,1.170525,0,1,1,0,0,0,1.169725,2.0,2026-01-06 09:00:00-05:00,1.171365,True,False,0,0,0.0012485714285714084,0,0,1,0,0,1,-0.0001665225609895959,0
2026-01-06 10:00:00-05:00,1.170915,1.170915,1.1684,1.169535,-1.0,-1.0,-1,0.0001,1.170465,1.1702249999999998,1.171715,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.169725,0.0,2026-01-06 10:00:00-05:00,1.170915,False,False,0,0,0.0013342857142856687,0,0,0,0,0,0,-0.0011792605353032801,0
2026-01-06 11:00:00-05:00,1.169535,1.169835,1.168585,1.168825,-1.0,-1.0,-1,0.0001,1.170106,1.1691799999999999,1.1713358333333332,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.169725,0.0,2026-01-06 11:00:00-05:00,1.170915,False,False,0,0,0.00131178571428568,0,0,0,0,0,0,-0.0006072632287747057,0
2026-01-06 12:00:00-05:00,1.168825,1.170075,1.168705,1.17007,-1.0,-1.0,-1,0.0001,1.170091,1.1694475,1.1711012499999998,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.1684,2.0,2026-01-06 12:00:00-05:00,1.170075,False,False,0,0,0.0013682142857142404,0,0,1,0,0,0,0.0010646053949309607,1
2026-01-06 13:00:00-05:00,1.17007,1.17023,1.16869,1.168835,-1.0,-1.0,-1,0.0001,1.169636,1.1694525,1.1707025,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.1684,0.0,2026-01-06 13:00:00-05:00,1.170075,True,False,0,0,0.0014489285714285316,0,0,0,0,0,1,-0.0010560498308197757,0
2026-01-06 14:00:00-05:00,1.168835,1.169105,1.16839,1.168975,-1.0,-1.0,-1,0.0001,1.169248,1.168905,1.1703745833333332,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.1684,0.0,2026-01-06 14:00:00-05:00,1.169105,False,True,0,0,0.0014303571428571082,0,0,0,0,0,0,0.00011977021243596269,1
2026-01-06 15:00:00-05:00,1.168975,1.16932,1.168665,1.168695,-1.0,-1.0,-1,0.0001,1.16908,1.168835,1.1700279166666665,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.1684,0.0,2026-01-06 15:00:00-05:00,1.16932,True,False,0,1,0.0014167857142856702,0,0,0,0,0,1,-0.00023955477149388392,0
2026-01-06 16:00:00-05:00,1.168695,1.168895,1.16846,1.16887,-1.0,-1.0,-1,0.0001,1.169089,1.1687825,1.1698233333333332,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16839,2.0,2026-01-06 16:00:00-05:00,1.168895,False,True,0,0,0.0013271428571428126,0,0,1,0,0,0,0.00014972845702857328,1
2026-01-06 17:15:00-05:00,1.16865,1.168845,1.168635,1.168845,-1.0,-1.0,-1,0.0001,1.168844,1.1688575,1.16962,0,0,1,0,0,1,1.170525,0,1,1,0,0,0,1.16839,0.0,2026-01-06 17:15:00-05:00,1.168895,False,True,0,0,0.001251071428571393,0,0,0,0,0,0,-2.1388407056545693e-05,0
2026-01-06 18:00:00-05:00,1.168845,1.16906,1.16868,1.16872,-1.0,-1.0,-1,0.0001,1.168821,1.1687824999999998,1.1694616666666666,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16839,0.0,2026-01-06 18:00:00-05:00,1.16906,True,False,0,0,0.0011289285714285446,0,0,0,0,0,1,-0.00010694889777959511,0
2026-01-06 19:00:00-05:00,1.16872,1.169425,1.168545,1.16917,-1.0,-1.0,-1,0.0001,1.16886,1.168945,1.1693804166666666,0,0,1,0,0,1,1.170525,0,1,1,0,0,0,1.16839,0.0,2026-01-06 19:00:00-05:00,1.16906,False,False,0,0,0.0011274999999999796,0,0,0,0,0,0,0.0003849625136832803,1
2026-01-06 20:00:00-05:00,1.16917,1.170065,1.168985,1.169575,-1.0,-1.0,-1,0.0001,1.1690360000000002,1.1693725000000001,1.1692525,0,0,1,0,0,0,1.170525,0,1,1,0,0,0,1.16839,0.0,2026-01-06 20:00:00-05:00,1.16906,False,False,0,0,0.001146071428571403,0,0,0,0,0,0,0.0003463396001259688,1
2026-01-06 21:00:00-05:00,1.169575,1.170265,1.16953,1.169625,-1.0,-1.0,-1,0.0001,1.1691870000000002,1.1696,1.169145,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.16839,0.0,2026-01-06 21:00:00-05:00,1.16906,False,False,0,0,0.0010910714285714076,0,0,0,0,0,0,4.274965800916764e-05,1
2026-01-06 22:00:00-05:00,1.169625,1.170025,1.1696,1.169865,-1.0,-1.0,-1,0.0001,1.169391,1.1697449999999998,1.1691725,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.16839,0.0,2026-01-06 22:00:00-05:00,1.16906,False,False,1,0,0.001004642857142841,0,0,0,0,0,0,0.00020517292302328462,1
2026-01-06 23:00:00-05:00,1.169865,1.17021,1.16911,1.169115,-1.0,-1.0,-1,0.0001,1.16947,1.16949,1.1691966666666667,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.16839,0.0,2026-01-06 23:00:00-05:00,1.17021,False,False,0,0,0.0009510714285714103,0,0,0,0,0,0,-0.0006413052062903409,0
2026-01-07 00:00:00-05:00,1.169115,1.169435,1.169095,1.16931,-1.0,-1.0,-1,0.0001,1.169498,1.1692125,1.1691333333333331,0,1,0,0,1,0,1.170525,0,1,1,0,0,0,1.16839,0.0,2026-01-07 00:00:00-05:00,1.17021,False,True,0,0,0.0007957142857142806,0,0,0,0,1,0,0.00016677892209686845,1
2026-01-07 01:00:00-05:00,1.16931,1.169965,1.16921,1.169765,-1.0,-1.0,-1,0.0001,1.1695360000000001,1.1695375000000001,1.1692108333333333,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.16839,0.0,2026-01-07 01:00:00-05:00,1.169965,False,False,0,0,0.0007603571428571281,0,0,0,0,0,0,0.0003890426820335613,1
2026-01-07 02:00:00-05:00,1.169765,1.16989,1.167875,1.168275,-1.0,-1.0,-1,0.0001,1.169266,1.16902,1.1691525,0,1,0,0,0,0,1.170525,0,1,1,0,0,0,1.16839,0.0,2026-01-07 02:00:00-05:00,1.16989,False,False,0,1,0.0008064285714285731,0,0,0,0,0,0,-0.0012745720361610285,0
2026-01-07 03:00:00-05:00,1.168275,1.16875,1.167275,1.16858,-1.0,-1.0,-1,0.0001,1.169009,1.1684275,1.1691429166666667,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16839,0.0,2026-01-07 03:00:00-05:00,1.16989,False,True,0,0,0.0008017857142857013,0,0,0,0,0,0,0.00026103459712475144,1
2026-01-07 04:00:00-05:00,1.16858,1.168695,1.168125,1.168435,-1.0,-1.0,-1,0.0001,1.168873,1.1685075,1.1691066666666667,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16839,0.0,2026-01-07 04:00:00-05:00,1.168695,True,False,0,0,0.000791428571428554,0,0,0,0,0,1,-0.00012408991828138818,0
2026-01-07 05:00:00-05:00,1.168435,1.169385,1.168345,1.168845,-1.0,-1.0,-1,0.0001,1.16878,1.16864,1.1691066666666665,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.167275,2.0,2026-01-07 05:00:00-05:00,1.168695,False,False,0,0,0.0008189285714285598,0,0,1,0,0,0,0.0003508351624156214,1
2026-01-07 06:00:00-05:00,1.168845,1.16925,1.16851,1.16893,-1.0,-1.0,-1,0.0001,1.168613,1.1688874999999999,1.1691241666666667,0,0,1,0,0,1,1.170525,0,1,1,0,0,0,1.167275,0.0,2026-01-07 06:00:00-05:00,1.168695,False,False,0,0,0.000840714285714274,0,0,0,0,0,0,7.271871761619772e-05,1
2026-01-07 07:00:00-05:00,1.16893,1.16913,1.168115,1.168785,-1.0,-1.0,-1,0.0001,1.168715,1.1688575,1.1690920833333334,0,0,1,0,0,1,1.170525,0,1,1,0,0,0,1.167275,0.0,2026-01-07 07:00:00-05:00,1.16913,False,False,0,0,0.00089642857142856,0,0,0,0,0,0,-0.00012405276108163718,0
2026-01-07 08:00:00-05:00,1.168785,1.169475,1.168245,1.16916,-1.0,-1.0,-1,0.0001,1.168831,1.1689725,1.1690574999999999,0,0,1,0,0,1,1.170525,0,1,1,0,0,0,1.167275,0.0,2026-01-07 08:00:00-05:00,1.169475,False,False,0,0,0.0009571428571428468,0,0,0,0,0,0,0.00032079454667738484,1
2026-01-07 09:00:00-05:00,1.16916,1.16984,1.16871,1.169725,-1.0,-1.0,-1,0.0001,1.169089,1.1694425,1.1690658333333332,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.167275,0.0,2026-01-07 09:00:00-05:00,1.169475,False,False,1,0,0.0009749999999999957,0,0,0,0,0,0,0.0004831362046361518,1
2026-01-07 10:00:00-05:00,1.169725,1.16987,1.167995,1.169025,-1.0,-1.0,-1,0.0001,1.169125,1.169375,1.1689958333333332,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.167275,0.0,2026-01-07 10:00:00-05:00,1.16987,False,False,0,0,0.0010317857142857173,0,0,0,0,0,0,-0.0005986103866619414,0
2026-01-07 11:00:00-05:00,1.169025,1.16932,1.168225,1.16893,-1.0,-1.0,-1,0.0001,1.169125,1.1689775,1.1689804166666666,0,1,0,0,0,0,1.170525,0,1,1,0,0,0,1.167275,0.0,2026-01-07 11:00:00-05:00,1.16987,False,False,0,0,0.001057499999999981,0,0,0,0,0,0,-8.126760356996799e-05,0
2026-01-07 12:00:00-05:00,1.16893,1.16948,1.16862,1.1688,-1.0,-1.0,-1,0.0001,1.1691280000000002,1.168865,1.1689379166666667,0,1,0,0,0,0,1.170525,0,1,1,0,0,0,1.167275,0.0,2026-01-07 12:00:00-05:00,1.16987,False,False,0,0,0.001088571428571407,0,0,0,0,0,0,-0.00011121900316457285,0
2026-01-07 13:00:00-05:00,1.1688,1.169045,1.16824,1.168315,-1.0,-1.0,-1,0.0001,1.1689589999999999,1.1685575,1.1688170833333333,0,1,0,0,0,0,1.170525,0,1,1,0,0,0,1.167275,0.0,2026-01-07 13:00:00-05:00,1.16987,False,False,0,0,0.0010674999999999832,0,0,0,0,0,0,-0.0004150416277865837,0
2026-01-07 14:00:00-05:00,1.168315,1.16853,1.16788,1.168235,-1.0,-1.0,-1,0.0001,1.168661,1.168275,1.16881375,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.167275,0.0,2026-01-07 14:00:00-05:00,1.16987,False,False,0,0,0.0010896428571428426,0,0,0,0,0,0,-6.847702812376089e-05,0
2026-01-07 15:00:00-05:00,1.168235,1.16839,1.16789,1.167895,-1.0,-1.0,-1,0.0001,1.168435,1.168065,1.1687566666666667,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.167275,0.0,2026-01-07 15:00:00-05:00,1.16987,False,False,0,0,0.0010714285714285645,0,0,0,0,0,0,-0.00029107969368200894,0
2026-01-07 16:00:00-05:00,1.167895,1.167925,1.167355,1.16742,-1.0,-1.0,-1,0.0001,1.1681329999999999,1.1676574999999998,1.1686720833333333,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.167275,0.0,2026-01-07 16:00:00-05:00,1.16987,False,False,0,1,0.0009682142857142846,0,0,0,0,0,0,-0.00040679737555785356,0
2026-01-07 17:15:00-05:00,1.1676,1.16779,1.16748,1.16775,-1.0,-1.0,-1,0.0001,1.167923,1.1675849999999999,1.1685808333333334,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.167275,0.0,2026-01-07 17:15:00-05:00,1.16987,False,True,0,0,0.0008892857142857353,0,0,0,0,0,0,0.00028263467087776716,1
2026-01-07 18:00:00-05:00,1.16775,1.16778,1.167515,1.16767,-1.0,-1.0,-1,0.0001,1.167794,1.16771,1.1684758333333332,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.167355,2.0,2026-01-07 18:00:00-05:00,1.16778,True,False,0,0,0.000867500000000021,0,0,1,0,0,1,-6.85101609401524e-05,0
2026-01-07 19:00:00-05:00,1.16767,1.1678,1.16757,1.16757,-1.0,-1.0,-1,0.0001,1.167661,1.1676199999999999,1.1683745833333332,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.167355,0.0,2026-01-07 19:00:00-05:00,1.1678,False,False,0,0,0.0008096428571428797,0,0,0,0,0,0,-8.564430213689404e-05,0
2026-01-07 20:00:00-05:00,1.16757,1.1678,1.16729,1.16748,-1.0,-1.0,-1,0.0001,1.167578,1.167525,1.1682345833333334,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.167355,0.0,2026-01-07 20:00:00-05:00,1.1678,False,False,0,0,0.0007932142857143118,0,0,0,0,0,0,-7.708614380379321e-05,0
2026-01-07 21:00:00-05:00,1.16748,1.168075,1.16726,1.16803,-1.0,-1.0,-1,0.0001,1.1677,1.167755,1.1680933333333334,0,0,1,0,0,1,1.170525,0,1,1,0,0,0,1.167355,0.0,2026-01-07 21:00:00-05:00,1.168075,False,False,0,0,0.000778928571428599,0,0,0,0,0,0,0.00047098921449019795,1
2026-01-07 22:00:00-05:00,1.16803,1.168275,1.16789,1.168005,-1.0,-1.0,-1,0.0001,1.1677510000000002,1.1680175,1.1680083333333333,0,0,1,0,0,0,1.170525,0,1,1,0,0,0,1.167355,0.0,2026-01-07 22:00:00-05:00,1.168075,True,False,0,0,0.0007185714285714415,0,0,0,0,0,1,-2.1403788899493988e-05,0
2026-01-07 23:00:00-05:00,1.168005,1.16811,1.167795,1.168045,-1.0,-1.0,-1,0.0001,1.167826,1.168025,1.1679345833333332,0,0,1,0,0,0,1.170525,0,1,1,0,0,0,1.16726,2.0,2026-01-07 23:00:00-05:00,1.16811,False,True,0,0,0.000660357142857155,0,0,1,0,0,0,3.424584234417316e-05,1
2026-01-08 00:00:00-05:00,1.168045,1.168295,1.16775,1.16824,-1.0,-1.0,-1,0.0001,1.1679599999999999,1.1681425,1.1678879166666667,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.16726,0.0,2026-01-08 00:00:00-05:00,1.168295,False,False,1,0,0.0005653571428571512,0,0,0,0,0,0,0.0001669316889444521,1
2026-01-08 01:00:00-05:00,1.16824,1.1683,1.167485,1.168155,-1.0,-1.0,-1,0.0001,1.1680949999999999,1.1681975,1.1678745833333333,1,0,0,0,1,0,1.170525,0,1,1,0,0,0,1.16726,0.0,2026-01-08 01:00:00-05:00,1.1683,False,False,0,0,0.000545357142857147,0,0,0,0,0,0,-7.276166918472282e-05,0
2026-01-08 02:00:00-05:00,1.168155,1.168295,1.167705,1.16779,-1.0,-1.0,-1,0.0001,1.168047,1.1679725,1.1678375,0,1,0,0,1,0,1.170525,0,1,1,0,0,0,1.16726,0.0,2026-01-08 02:00:00-05:00,1.1683,False,False,0,0,0.0005260714285714333,0,0,0,0,0,0,-0.0003125073603791703,0
2026-01-08 03:00:00-05:00,1.16779,1.167885,1.16691,1.167115,-1.0,-1.0,-1,0.0001,1.167869,1.1674525,1.1677724999999999,0,1,0,0,0,0,1.170525,0,1,1,0,0,0,1.16726,0.0,2026-01-08 03:00:00-05:00,1.1683,False,False,0,0,0.0005382142857143066,0,0,0,0,0,0,-0.0005781819978151789,0
2026-01-08 04:00:00-05:00,1.167115,1.167705,1.16694,1.16768,-1.0,-1.0,-1,0.0001,1.167796,1.1673974999999999,1.1677941666666667,0,1,0,0,0,0,1.170525,0,1,1,0,0,0,1.16726,0.0,2026-01-08 04:00:00-05:00,1.1683,False,True,0,0,0.0005464285714285826,0,0,0,0,1,0,0.0004839825432459633,1
2026-01-08 05:00:00-05:00,1.16768,1.168205,1.16757,1.167985,-1.0,-1.0,-1,0.0001,1.167745,1.1678325,1.1678137499999999,0,0,1,0,0,0,1.170525,0,1,1,0,0,0,1.16691,2.0,2026-01-08 05:00:00-05:00,1.168205,False,False,0,0,0.0005560714285714395,0,0,1,0,0,0,0.0002611675918710233,1
2026-01-08 06:00:00-05:00,1.167985,1.168045,1.167525,1.167755,-1.0,-1.0,-1,0.0001,1.167665,1.1678700000000002,1.1678208333333333,0,0,1,0,0,0,1.170525,0,1,1,0,0,0,1.16691,0.0,2026-01-08 06:00:00-05:00,1.168045,False,False,0,0,0.0005525000000000034,0,0,0,0,0,0,-0.00019693972851712502,0
2026-01-08 07:00:00-05:00,1.167755,1.16779,1.166995,1.167335,-1.0,-1.0,-1,0.0001,1.167574,1.167545,1.1678012500000001,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16691,0.0,2026-01-08 07:00:00-05:00,1.168045,False,False,0,0,0.000582857142857139,0,0,0,0,0,0,-0.0003597291792001284,0
2026-01-08 08:00:00-05:00,1.167335,1.16779,1.16583,1.166285,-1.0,-1.0,-1,0.0001,1.167408,1.16681,1.1677016666666666,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16691,0.0,2026-01-08 08:00:00-05:00,1.168045,False,False,0,0,0.0007039285714285835,0,0,0,0,0,0,-0.000899889502881884,0
2026-01-08 09:00:00-05:00,1.166285,1.166665,1.165615,1.16647,-1.0,-1.0,-1,0.0001,1.167166,1.1663774999999998,1.1675716666666667,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16691,0.0,2026-01-08 09:00:00-05:00,1.168045,False,True,0,0,0.0007625000000000151,0,0,0,0,0,0,0.0001586107417090031,1
2026-01-08 10:00:00-05:00,1.16647,1.16738,1.16607,1.16665,-1.0,-1.0,-1,0.0001,1.1668990000000001,1.16656,1.16745875,0,0,0,1,0,1,1.170525,0,1,1,0,0,0,1.16691,0.0,2026-01-08 10:00:00-05:00,1.16738,False,False,0,0,0.0008196428571428818,0,0,0,0,0,0,0.0001542998220042792,1
2026-01-08 11:00:00-05:00,1.16665,1.166755,1.165245,1.165445,-1.0,-1.0,-1,0.0001,1.166437,1.1660475,1.1672420833333332,0,0,0,1,0,1,1.165445,0,1,1,1,0,1,1.16691,0.0,2026-01-08 11:00:00-05:00,1.166755,False,False,0,0,0.0008692857142857312,0,0,0,0,0,0,-0.0010334056779313298,0
2026-01-08 12:00:00-05:00,1.165445,1.165565,1.164365,1.16507,-1.0,-1.0,-1,0.0001,1.1659840000000001,1.1652575,1.1669779166666667,0,0,0,1,0,1,1.165445,0,1,1,0,0,0,1.16691,0.0,2026-01-08 12:00:00-05:00,1.166755,False,False,0,0,0.0009275000000000176,0,0,0,0,0,0,-0.0003218172835072221,0
2026-01-08 13:00:00-05:00,1.16507,1.16533,1.16447,1.164515,-1.0,-1.0,-1,0.0001,1.16563,1.1647925,1.1666745833333334,0,0,0,1,0,1,1.165445,0,1,1,0,0,0,1.16691,0.0,2026-01-08 13:00:00-05:00,1.166755,False,False,0,1,0.0009664285714285903,0,0,0,0,0,0,-0.0004764797253590979,0
2026-01-08 14:00:00-05:00,1.164515,1.165075,1.164265,1.16501,-1.0,-1.0,-1,0.0001,1.1653380000000002,1.1647625000000001,1.1664429166666668,0,0,0,1,0,1,1.165445,0,1,1,0,0,0,1.16691,0.0,2026-01-08 14:00:00-05:00,1.166755,False,True,0,0,0.000985357142857159,0,0,0,0,0,0,0.0004249793476782354,1
