Time,Open,High,Low,Close,Volume,average,barCount
2017-03-17 03:00:00-04:00,1.078125,1.07825,1.07538,1.07538,-1.0,-1.0,-1
2017-03-17 04:00:00-04:00,1.07538,1.077015,1.07536,1.076985,-1.0,-1.0,-1
2017-03-17 05:00:00-04:00,1.076985,1.077995,1.076805,1.077515,-1.0,-1.0,-1
2017-03-17 06:00:00-04:00,1.077515,1.077605,1.07654,1.07674,-1.0,-1.0,-1
2017-03-17 07:00:00-04:00,1.07674,1.076745,1.07321,1.07352,-1.0,-1.0,-1
2017-03-17 08:00:00-04:00,1.07352,1.074495,1.072755,1.07358,-1.0,-1.0,-1
2017-03-17 09:00:00-04:00,1.07358,1.074765,1.07326,1.074285,-1.0,-1.0,-1
2017-03-17 10:00:00-04:00,1.074285,1.07565,1.074265,1.074445,-1.0,-1.0,-1
2017-03-17 11:00:00-04:00,1.074445,1.074805,1.073115,1.074175,-1.0,-1.0,-1
2017-03-17 12:00:00-04:00,1.074175,1.074905,1.073985,1.07404,-1.0,-1.0,-1
2017-03-17 13:00:00-04:00,1.07404,1.075535,1.07398,1.07454,-1.0,-1.0,-1
2017-03-17 14:00:00-04:00,1.07454,1.075235,1.073925,1.07417,-1.0,-1.0,-1
2017-03-17 15:00:00-04:00,1.07417,1.07475,1.073735,1.074225,-1.0,-1.0,-1
2017-03-17 16:00:00-04:00,1.074225,1.074225,1.073355,1.07379,-1.0,-1.0,-1
2017-03-19 17:15:00-04:00,1.073775,1.074525,1.073485,1.07399,-1.0,-1.0,-1
2017-03-19 18:00:00-04:00,1.07399,1.074525,1.073705,1.074195,-1.0,-1.0,-1
2017-03-19 19:00:00-04:00,1.074195,1.07453,1.074095,1.074245,-1.0,-1.0,-1
2017-03-19 20:00:00-04:00,1.074245,1.075355,1.07422,1.075055,-1.0,-1.0,-1
2017-03-19 21:00:00-04:00,1.075055,1.075975,1.07498,1.075775,-1.0,-1.0,-1
2017-03-19 22:00:00-04:00,1.075775,1.076295,1.07573,1.07608,-1.0,-1.0,-1
2017-03-19 23:00:00-04:00,1.07608,1.076295,1.075935,1.076,-1.0,-1.0,-1
2017-03-20 00:00:00-04:00,1.076,1.076495,1.075925,1.076345,-1.0,-1.0,-1
2017-03-20 01:00:00-04:00,1.076345,1.076505,1.07611,1.07644,-1.0,-1.0,-1
2017-03-20 02:00:00-04:00,1.07644,1.077285,1.07571,1.077015,-1.0,-1.0,-1
2017-03-20 03:00:00-04:00,1.077015,1.077735,1.076675,1.076965,-1.0,-1.0,-1
2017-03-20 04:00:00-04:00,1.076965,1.07715,1.075865,1.07641,-1.0,-1.0,-1
2017-03-20 05:00:00-04:00,1.07641,1.076655,1.075195,1.075515,-1.0,-1.0,-1
2017-03-20 06:00:00-04:00,1.075515,1.076235,1.075035,1.075995,-1.0,-1.0,-1
2017-03-20 07:00:00-04:00,1.075995,1.076165,1.07497,1.074975,-1.0,-1.0,-1
2017-03-20 08:00:00-04:00,1.074975,1.07558,1.07439,1.07513,-1.0,-1.0,-1
