Time,Open,High,Low,Close,Volume,average,barCount
2026-01-15 08:00:00-05:00,1.16227,1.16252,1.15989,1.16015,-1.0,-1.0,-1
2026-01-15 09:00:00-05:00,1.16015,1.16109,1.159315,1.16011,-1.0,-1.0,-1
2026-01-15 10:00:00-05:00,1.16011,1.16095,1.159715,1.16024,-1.0,-1.0,-1
2026-01-15 11:00:00-05:00,1.16024,1.161115,1.159825,1.16047,-1.0,-1.0,-1
2026-01-15 12:00:00-05:00,1.16047,1.16138,1.160365,1.160895,-1.0,-1.0,-1
2026-01-15 13:00:00-05:00,1.160895,1.16152,1.160895,1.16148,-1.0,-1.0,-1
2026-01-15 14:00:00-05:00,1.16148,1.161745,1.161125,1.16138,-1.0,-1.0,-1
2026-01-15 15:00:00-05:00,1.16138,1.16156,1.160285,1.160435,-1.0,-1.0,-1
2026-01-15 16:00:00-05:00,1.160435,1.161115,1.160335,1.160845,-1.0,-1.0,-1
2026-01-15 17:15:00-05:00,1.1609,1.160965,1.16072,1.16072,-1.0,-1.0,-1
2026-01-15 18:00:00-05:00,1.16072,1.16103,1.16072,1.16091,-1.0,-1.0,-1
2026-01-15 19:00:00-05:00,1.16091,1.160955,1.160275,1.16038,-1.0,-1.0,-1
2026-01-15 20:00:00-05:00,1.16038,1.160875,1.16024,1.16069,-1.0,-1.0,-1
2026-01-15 21:00:00-05:00,1.16069,1.161415,1.16062,1.160965,-1.0,-1.0,-1
2026-01-15 22:00:00-05:00,1.160965,1.16126,1.16069,1.161215,-1.0,-1.0,-1
2026-01-15 23:00:00-05:00,1.161215,1.16138,1.161025,1.161095,-1.0,-1.0,-1
2026-01-16 00:00:00-05:00,1.161095,1.161125,1.1606,1.16068,-1.0,-1.0,-1
2026-01-16 01:00:00-05:00,1.16068,1.16098,1.16043,1.16095,-1.0,-1.0,-1
2026-01-16 02:00:00-05:00,1.16095,1.161475,1.160805,1.16121,-1.0,-1.0,-1
2026-01-16 03:00:00-05:00,1.16121,1.161475,1.16085,1.160925,-1.0,-1.0,-1
2026-01-16 04:00:00-05:00,1.160925,1.161525,1.160815,1.16084,-1.0,-1.0,-1
2026-01-16 05:00:00-05:00,1.16084,1.161765,1.160815,1.161295,-1.0,-1.0,-1
2026-01-16 06:00:00-05:00,1.161295,1.16235,1.161285,1.16192,-1.0,-1.0,-1
2026-01-16 07:00:00-05:00,1.16192,1.16223,1.161365,1.161915,-1.0,-1.0,-1
2026-01-16 08:00:00-05:00,1.161915,1.16212,1.161165,1.161865,-1.0,-1.0,-1
2026-01-16 09:00:00-05:00,1.161865,1.16208,1.161255,1.161825,-1.0,-1.0,-1
2026-01-16 10:00:00-05:00,1.161825,1.162745,1.158445,1.159345,-1.0,-1.0,-1
2026-01-16 11:00:00-05:00,1.159345,1.16059,1.159345,1.159825,-1.0,-1.0,-1
2026-01-16 12:00:00-05:00,1.159825,1.16029,1.159495,1.159565,-1.0,-1.0,-1
2026-01-16 13:00:00-05:00,1.159565,1.159935,1.15894,1.15956,-1.0,-1.0,-1
2026-01-16 14:00:00-05:00,1.15956,1.159745,1.159155,1.15963,-1.0,-1.0,-1
2026-01-16 15:00:00-05:00,1.15963,1.16024,1.15955,1.15994,-1.0,-1.0,-1
2026-01-16 16:00:00-05:00,1.15994,1.160235,1.159745,1.15977,-1.0,-1.0,-1
2026-01-18 17:15:00-05:00,1.15815,1.158705,1.15788,1.15849,-1.0,-1.0,-1
2026-01-18 18:00:00-05:00,1.15849,1.16272,1.157935,1.162445,-1.0,-1.0,-1
2026-01-18 19:00:00-05:00,1.162445,1.16379,1.160475,1.163205,-1.0,-1.0,-1
2026-01-18 20:00:00-05:00,1.163205,1.163465,1.162205,1.162265,-1.0,-1.0,-1
2026-01-18 21:00:00-05:00,1.162265,1.16239,1.16158,1.161765,-1.0,-1.0,-1
2026-01-18 22:00:00-05:00,1.161765,1.16263,1.161615,1.16246,-1.0,-1.0,-1
2026-01-18 23:00:00-05:00,1.16246,1.16337,1.16245,1.163315,-1.0,-1.0,-1
2026-01-19 00:00:00-05:00,1.163315,1.163755,1.162695,1.16276,-1.0,-1.0,-1
2026-01-19 01:00:00-05:00,1.16276,1.163255,1.1625,1.162795,-1.0,-1.0,-1
2026-01-19 02:00:00-05:00,1.162795,1.164155,1.162305,1.16261,-1.0,-1.0,-1
2026-01-19 03:00:00-05:00,1.16261,1.162795,1.16185,1.162515,-1.0,-1.0,-1
2026-01-19 04:00:00-05:00,1.162515,1.16298,1.16112,1.162445,-1.0,-1.0,-1
2026-01-19 05:00:00-05:00,1.162445,1.16286,1.162215,1.162405,-1.0,-1.0,-1
2026-01-19 06:00:00-05:00,1.162405,1.1629,1.162015,1.162785,-1.0,-1.0,-1
2026-01-19 07:00:00-05:00,1.162785,1.16334,1.16251,1.16257,-1.0,-1.0,-1
2026-01-19 08:00:00-05:00,1.16257,1.163555,1.16257,1.163175,-1.0,-1.0,-1
2026-01-19 09:00:00-05:00,1.163175,1.164265,1.163025,1.163985,-1.0,-1.0,-1
2026-01-19 10:00:00-05:00,1.163985,1.164355,1.163185,1.163995,-1.0,-1.0,-1
2026-01-19 11:00:00-05:00,1.163995,1.164735,1.163775,1.16419,-1.0,-1.0,-1
2026-01-19 12:00:00-05:00,1.16419,1.164665,1.163975,1.164595,-1.0,-1.0,-1
2026-01-19 13:00:00-05:00,1.164595,1.164885,1.164325,1.16433,-1.0,-1.0,-1
2026-01-19 14:00:00-05:00,1.16433,1.16469,1.164265,1.164325,-1.0,-1.0,-1
2026-01-19 15:00:00-05:00,1.164325,1.164545,1.164175,1.16454,-1.0,-1.0,-1
